@id,id,_collection,_label,Author,_century,year,Manuscript number,Title,Language,Library/Collection,City,Theme,keywords,attribution,_description,imgUrl,Bibliography
https://iiifmanifests.ifilosofia.up.pt/api/manifests/b8a5de5d-c681-4b32-abf0-4e615acde557.json,b8a5de5d-c681-4b32-abf0-4e615acde557,Text-Diagrams,The four humours,?,last quarter of the 15th century,15,"Egerton 2572, f. 51v","Calendar, diagrams; medical texts",English and Latin,British Museum,London,Medicine,Medicine,"?, Calendar, diagrams; medical texts","As stated in ancient humoral theory, the body contains four fluids (or humours) which, present in a certain measure, govern a person’s personality and influence their physiognomy. The four cardinal humours or internal secretions are blood (sanguine), phlegm (phlegmatic), yellow bile (choleric) and black bile (melancholic). The drawings show the head of Christ surrounded by four male personifications of the Four Humours, each with an inscribed scroll: Melancholic man, with a large purse at his waist, Sanguine man, with a small purse in his hand, Phlegmatic man, in mittens, with a purse at his waist and a staff, and Choleric man, without attributes. Those four bodily fluids, in a proportioned mixture, were considered to be essential to the physiological functioning of the organism; however, an excess or lack of one of the humours would cause imbalance. For instance, a predominant production of yellow bile would render a person choleric. To get the balance, a person could be submitted to the medical practice of the bloodletting, having his/her blood examined and those unwanted secondary humours removed from the body.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/3cb69e19-d4bf-47b2-8c9d-70b0ae3e3db4_os%204%20humores.jpg,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/04ad5819-6661-4e05-b0b1-6f2e0db5b23f.json,04ad5819-6661-4e05-b0b1-6f2e0db5b23f,Data (Storage / Indices / Tables / Charts),Planetarum,Lambertus a S. Audomar,ca. 1121,12,Ms. 92,Liber Floridus,Latin,Ghent University Library,"Northern France, Flanders or Hainaut",Encyclopedia,Encyclopedia,Lambertus a S. Audomar,"This diagram is from the original autograph manuscript of Liber Floridus at Ghent University, made in parchment (310 x 210mm) in a Caroline script variety. Copying, for the most part, content from Isidore of Seville or Bede, the codex encompasses the History of the World, and the end of the world, ranging from topics such as cosmography, geography, religious subjects and chronological events, a bestiary, or cartography (mappae mundi (T-O-maps), zonal maps).
Planetarum is presented on folio 226v-226r and is one of the numerous intricate illustrations of considerable artistic value found in the codex, and although no subsequent copy follows the exact imagery program or content organization, it clearly became an iconographical beacon. The diagram unfolds on a quadricula grid of 12+2x32 squares, where the movements of the planets are tracked for each month and each zodiac sign, and their trajectories are identified by name and colour. Marginal notes to the diagram identify planets distances in stadia (furlongs). This particular form of diagram of planetary orbits can be found in earlier manuscripts of i.e. Bede's text De temporum ratione, such as the one illustrated by Abbo of Fleury, a century before (Royal MS 13 A XI). Calculations of important dates were of the most relevance for religious communities and so they were regularly featured in works with didactical purposes.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/849db877-67b9-4774-9596-b07be1a9e2ae_Planetarum.jpg,"Derolez, A., The autograph manuscript of the Liber Floridus. A key to the Encyclopedia of Lambert of Saint-Omer, Corpus Christianorum Autographi Medii Aevi. Turnhout, Brepols, 1998."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/ba615f43-ff60-4491-bbe7-a3c293b66497.json,ba615f43-ff60-4491-bbe7-a3c293b66497,Demonstrative Graphics,God and the Devil,?,1st half of the 16th century,16,"Egerton 845, f. 15","Alchemical treatise and diagrams, fragmentary, English verse on alchemy",Latin and English,British Library,London,Religion,Religion,?,"Unfinished drawing with God wearing a crown above, Lucifer – as a beautiful, dressed angel – being worshipped by two angels (centre), and fallen from heaven – depicted as a naked figure with a tail, horned and with cloven hooves instead of hands and feet – getting stretched out and with his ankles and wrists bound (below). Lucifer rebelled against God and fell from grace.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/aa618e72-aa63-4eba-aeb2-c2c877de2dd9_lucifer.jpg,"- W. L. Braekman, Studies on Alchemy, Diet, Medecine [sic] and Prognostication in Middle English, Scripta, Mediaeval and Renaissance Texts and Studies, 22 (Brussels: Scripta, 1986), p. 17."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/07825516-43ab-439d-b282-536b1042f4c8.json,07825516-43ab-439d-b282-536b1042f4c8,Demonstrative Graphics,Cautery Points,?,3rd quarter of the 12th century,12,"Harley 1585, f. 8v","Medical miscellany of a pharmacopeial compilation, including a herbal and bestiary illustrating the pharmocopeial properties of animals",Latin,British Library,London,Medicine,Medicine,"?, Medical miscellany of a pharmacopeial compilation, including a herbal and bestiary illustrating the pharmocopeial properties of animals","Miniature of cautery points, with eight patients showing various ailments described in the captions above the figures. The last drawing, for example, is a standing nude man with cautery points marked (by large dots) immediately below the shoulder blades and immediately above the buttocks, in specific positions, in which the physician just has to apply a cautery to someone who is suffering from kidney pain (“Ad renum dolorem”). When the four humours (fluids) of the body became unbalanced or there was a blockage in their flow and it caused illness, cautery could be considered: by applying hot irons – which had variable shapes (round, square, or polygonal) – to the skin, specific humours (1) could be drawn from one place in the body to another or (2) they could be controllably drained if they were sick or excessive (passing through the open wound created for this purpose by destroying tissue through burning).",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/deccfaf7-52a1-40d2-9fa9-a9609c5ab052_cautery%20points.jpg,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/bc495692-c392-4069-b581-05db25bdb6f9.json,bc495692-c392-4069-b581-05db25bdb6f9,Data (Storage / Indices / Tables / Charts),The Moon and the Zodiac,"Bassantin, Jacques",1613,17,2/891,Astronomique discours (2nd edition),French,Biblioteca Nacional de Espana,Geneve,Astronomy,Astronomy,"Bassantin, Jacques","This diagram is composed of three rotating circles of paper, set up in order to find the true location of the moon in the zodiac in longitude degrees. These diagrammatical instruments, commonly called volvelles, have been used for centuries for the combination of related elements, in all subject of human knowledge, in manuscript and in printed books alike. In this case, it is possible to move two circles on top of a larger one, printed on page 198. In the previous page, the author explains how to use it: the base contains the names of the zodiac signs around a large circle (beneath each, a scale represents 30 degrees) called the circle of the middle distance of the moon from the sun; the second largest circle, labelled M, located immediately on top of the printed one, represents the deferential of the epicycle of the moon (it also contains a scale of 30), and it contains a line radiating from its centre to its edges called the medium movement line; a third circle, much smaller, rotates on the outer edge of the medium movement line, called the circle of the equations of the moon, and is divided into twelve parts each divided in three sections with regular intervals of ten degrees.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/6e215d7e-7457-4bc8-994f-396415a15b34_The%20Moon%20and%20the%20Zodiac.jpg,"Chambers, Robert and Thomson, Thomas Napier (1857). 'Bassantin, or Bassantoun, James'. A Biographical Dictionary of Eminent Scotsmen. 1. Glasgow: Blackie and Son. pp. 160 - 61."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/0bf9506d-1ba1-41de-bb78-dbfaec3f1044.json,0bf9506d-1ba1-41de-bb78-dbfaec3f1044,Relational Schemes,The music of the spheres and alchemy,Franchini Gafforio,1518,16,"RES-457, f. 94v",Pratica musicae Franchini laudensis,Latin,Bibliothèque Nationale de France,Paris,Music/Cosmology/Alchemy,"Music,Cosmology,Alchemy","Franchini Gafforio, Pratica musicae Franchini laudensis","The illustration shows a combination of the Pythagorean musical theory with the alchemical symbolism. On Gaffurio’s image, one sees the distances between the celestial bodies from one another related with the music of the spheres. From the earth to the moon, the moon to Mercury, Mercury to Venus, Venus to the sun, the sun to Mars, Mars to Jupiter, Jupiter to Saturn, and from Saturn to the sphere of the fixed stars: they all have musical intervals. Each heavenly body maintains a correspondence with gods and muses, and each muse has its musical notes and modes (for instance, about the muse Clio: her note is Proslambanomenos and matches the Hypodorian mode). At the top of the image is written “The energy of the Apollinian mind sets these muses everywhere in motion” and next to Apollo are the Three Graces (Euphrosyne – Mirth, Thalia – Abundance, and Aglaia – Splendor) and a vase with flowers (which, during the Renaissance, symbolized the virtues of the soul). Thalia is also at the very bottom of the image, here the first of the nine muses.
Evoking the alchemical symbolism, a descending serpent can be seen bisecting the image, cutting the spheres of the four elements and having three animal heads (lion, wolf and dog). Apollo has his feet on the curve of the serpent’s tail.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/c3cd940b-958c-43b7-bf03-79965f226768_musica%20das%20esferas%20e%20serpente.png,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/bd88e596-04e2-4103-a0bf-f95eac62477a.json,bd88e596-04e2-4103-a0bf-f95eac62477a,Knowledge-Experience Simulations,"Alchemy: sun, droplets of fire, Bird of Hermes, orb, sea, feathers, aquila, spiritus, anima, verses",George Ripley (?),Late 16th century-Early 17th century,16,"Add MS 5025, f. 2cr",Alchemical rolls (The Ripley Scrolls),Latin and English,British Library,London,Alchemy,Alchemy,George Ripley,"A sun above and droplets of fire falling and beneath it a male Bird of Hermes with a crown, standing on its paws on an orb (which is filled by a sea) pierced by eight large feathers and surrounded by the words – that are repeated – “aquila”, “spiritus” and “anima”. Below one reads in a scroll verses in two stanzas and written in English, which help to make the illustration itself and its meanings more understandable and clarify, for example, that the Bird of Hermes is “eating his [own] wings”, detail that in the image, due to damage in The Rippley Scrolls that pass in the area of the bird’s mouth, it was no longer possible to see with evidence.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/c721e9e3-a878-4d78-aca7-c6c6743a08a7_hermes%20gotas%20fogo.png,"- Stanton J. Linden, 'Reading the Ripley Scrolls: Iconographic Patterns in Renaissance Alchemy', in European Iconography, East and West: Selected Papers of the Szeged International Conference, June 9-12, 1993, ed. by György E. Szőnyi, Symbola et Emblemata: Studies in Renaissance and Baroque Symbolism, 7 (Leiden: Brill, 1996), pp. 236-49 (p. 237).
- R. Ian McCallum, 'Alchemical Scrolls Associated with George Ripley', in Mystical Metal of Gold: Essays on Alchemy and Renaissance Culture, ed. by Stanton J. Linden (Brooklyn: AMS Press, 2007), pp. 161-88 (pp. 167, 174-75, 179, 181-82, fig. 5)."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/1157df29-ae78-4274-b90d-73995fffa716.json,1157df29-ae78-4274-b90d-73995fffa716,Knowledge-Experience Simulations,Channels and Bones,Johann Amos Comenius,1633,17,1931927,Orbis Pictus,"Latin, German, Hungarian, Polish and French",Universidad Complutense de Madrid,Nuremberg,Pedagogy,Pedagogy,Johann Amos Comenius,"This diagram is part of the first edition of Orbis Pictus, considered to be the first picture-book made for children, it is an educational encyclopaedia devised by a school master, reprinted and reedited numerous times throughout the following two centuries. It contains over 150 pictures that illustrate various subjects of interest for young children and their learning, each accompanied by small schematic descriptions of all things a child should learn about the world, visible and invisible, within a perceptible moral educational context.
The diagram of the Channels (veins, arteries and nerves) and Bones of the human body is located on page 104, chapter XXIX (Caro et Viscera). Two figures are placed on a landscape background, one made up of blood channels to the left and the other of bones to the right. The descriptions have a numeral correspondence easily detectable in each figure and are presented in five languages.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/4ede53c9-e104-45d7-9c6e-759561eb1a68_Channels%20and%20Bones.jpg,"Sadler, John Edward. (1966), J. A. Comenius and the Concept of Universal Education. London: George Allen and Unwin; Barnes and Noble, New York."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/bfb2fc61-b854-4a99-8485-83f7a8102e6a.json,bfb2fc61-b854-4a99-8485-83f7a8102e6a,Relational Schemes,Arbor porphyriana,Boethius,10th,10,"Einsiedeln, Stiftsbibliothek, Codex 315, 35r",In Isagogen Porphyrii Commentorum Editio secunda,Latin,Stiftsbibliothek,Einsiedeln,Logic,Logic,"Boethius, Isagoge","This codex contains In Isagogen Porphyrii Commentorum Editio secunda (ed. Brandt 1906). The codex was written by numerous hands, including those of both Cologne and Einsiedeln origins; the nature of the collaboration has not been determined.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/96ef1cf8-f330-4a9f-8d46-60bb9dfaf9fc_Isagoge_01.jpg,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/18f7a473-2f92-47bc-b12f-25bf523da90c.json,18f7a473-2f92-47bc-b12f-25bf523da90c,Relational Schemes,Lapis philosophorum,?,1st half of the 16th century,16,"Egerton 845, f. 21","Alchemical treatise and diagrams, fragmentary, English verse on alchemy",Latin and English,British Museum,London,Alchemy,Alchemy,"?, Alchemical treatise and diagrams, fragmentary, English verse on alchemy","Diagram with many terms related to the symbolic universe of alchemy, terms that refer to hidden formulas and are reminiscent of the fusion of the physical with the spiritual. The diagram focuses on the Philosopher's Stone (“Lapis philosophorum”); it is headed by the sun and the moon, followed by many terms linked together. As an example from this set of terms, the following references are worth noting: (1) the azoth (considered to be the universal solvent, universal cure, elixir of life, and the essential agent that makes transmutation of substances possible); (2) dealbatio (a stage of the colour of the liquid’s transformation; the result will be a white elixir but, until it stabilizes, the elixir has to be purified and more finely processed); (3) gallina (the alchemical process can be seen as a broody hen warming the eggs it hatches, a reference to what happens with the matter in the alchemical vessel exposed to a well-tempered heat); the four qualities (calidum, frigidum, siccum, humidum – possessed by each of the four elements and whose manipulation would enable the change of substances).",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/9aefd9c0-20a1-4e8e-8f74-69e7a187b57e_diagrama%20pedra%20filosofal.png,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/c2fa4082-18a1-4fd1-a9d4-37c2d251c4f5.json,c2fa4082-18a1-4fd1-a9d4-37c2d251c4f5,Demonstrative Graphics,River Indus,?,Late 12th / early 13th century,13,MS. Arab. c. 90,The Book of Curiosities of the Sciences and Marvels for the Eyes,Arabic,Bodleian Library,Egypt ?,Cartography,Cartography,?,"The Book of Curiosities of the Sciences and Marvels for the Eyes is a copy of an older manuscript, made in paper, in the turn of the 13th century. It is an exquisite book, for its numerous astronomical and geographical illustrations. This is a diagrammatical representation of the River Indus, occupying the whole folio 43b, it is part of a set of original maps of the Muslim commercial centres found on Book Two of this codex. The River Indus springs on a mountain painted in red ink, it descends towards the sea designing a ""2"" shape, in dark green, with stylised affluents, and major cities/communities (marked as red spots).",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/402f21df-8d6e-4bed-84c3-1bdc4761adff_River%20Indus.jpg,"Savage-Smith, E. and Rapoport, Y. (2013), An Eleventh-Century Egyptian Guide to the Universe, pp. 2-4."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/1c425fce-5690-489e-8c3b-7b8c4daef9e4.json,1c425fce-5690-489e-8c3b-7b8c4daef9e4,Knowledge-Experience Simulations,Dante and Beatrice,Dante Alighieri,1444-1450,15,Yates Thompson 36,Divina Commedia,Italian,British Library,"Italy (Tuscany, Siena?)",Poetry and Literature,Poetry and Literature,Priamo della Quercia and Giovanni di Paolo,"Parchment codex, carefully produced, of the Divina Comedia of Dante, decorated with an extensive number of miniatures, borders and initials painted with rich colours and gold, made for Alfonso V (see f.1). On folio 132r, one of the first pages of Paradise, illuminated by Giovanni di Paolo, Dante is identifiable for his long blue robe and beret, Beatrice is next to him, in a light-pink long gown; both hover over a scenery that illustrates (rather diagrammatically) scientific theories and knowledge (Beatrice, always at a higher level than Dante, is the one explaining how the Universe works), such as lunar eclipses, vision and light, fire and metal, etc. This action of looking down on earthly things is reminiscent of the angelic spirituality of the Late Middle Ages, a state of observation (or contemplation) that conducts to wisdom.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/7be8cea1-d59a-4604-aae3-2c8c950af330_Dante%20and%20Beatrice.jpg,"La Divina Commedia di Alfonso D'Aragona re di Napoli: Manoscritto Yates Thompson 36, ed. by Milvia Bollati, 2 vols (Modena: Franco Cosimo Panini, 2006)
Bette Talvacchia, 'Paradise emblazoned and embodied in Giovanni di Paolo's illumination of Dante's Commedia', in Medieval Charm: Illuminated Manuscripts for Royal, Aristocratic and Ecclesiastical Patronage, ed. By Florence Brazes-Moly and Francesca Marini (Pollestres: TDO Editions, 2016), pp. 160-89."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/c472c5fd-e6ff-4bd1-a650-7787f0be9d24.json,c472c5fd-e6ff-4bd1-a650-7787f0be9d24,#N/A,Liber Floridus,Lambertus a S. Audomaro,,unknown,,,,,,,,Lambertus a S. Audomaro,[Click to edit description],https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/a67d91bb-565f-4dbd-9b89-c3c385427676_liber%20floridus.jpg,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/1e1d25bc-f1b7-4219-94d3-c4cca80d357f.json,1e1d25bc-f1b7-4219-94d3-c4cca80d357f,Text-Diagrams,Lady Fortune without wheel,Giovanni Boccaccio,c. 1410,15,"Ms. fr. 190/2, f. 30v",Des cas des nobles hommes et femmes (French translation by Laurent De Premierfait),French,Bibliothèque de Genève,Genève,Literature; Moral,"Literature,Moral",?,Boccaccio seated and talking to Lady Fortune blindfolded and who with the continuous movement of her arms imitates the turning of a wheel (note the care in representing different hand positions). Her hands lift the dress.,https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/6168f1e6-f780-43e0-8e7a-774104fabf75_fortuna%20imita%20roda%20com%20bracos.png,"- Laurent de Premierfait's Des cas des nobles hommes et femmes, ed. and trans. by Patricia May Gathercole, Studies in the Romance Languages and Literatures, 74 (Chapel Hill: University of North Carolina Press, 1968), p. 60.
- Patricia M. Gathercole, 'The Manuscripts of Laurent de Premierfait's 'Du Cas des Nobles' (Boccaccio's 'De Casibus Virorum Illustrium')', Italica, 32.1 (1955), 14-21 (p. 19).
- Carla Bozzolo, Manuscrits des traductions françaises d'œuvres de Boccace: XVe siècle (Padova: Editore Antenore, 1973), pp. 134-35."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/c4fcf660-03ac-4922-8a8d-75bf90457f43.json,c4fcf660-03ac-4922-8a8d-75bf90457f43,Data (Storage / Indices / Tables / Charts),Beatitudes,?,12th century,12,B.2.27,Matthaeus Glosatus,Latin,"Trinity College, Cambridge",?,Gospels,Gospels,Saint Mathew,"Large rotae on folio 3r, divided in seven parts with colour (green and red), containing an outer circle: Subscriptus patrie reditum docet ordo figure; a second circle: Peticiones; a third circle: Sancti spiritus dona; and an inner most circle: Beatitudines. It functions both as a memory aid (with easily traceable parts) and as an emblem (an image of God’s Works of Mercy).
The outer circle contains the seven verses of the Pater Noster, the second circle shows petitions to God and the third circle contains the gifts of the holy spirit (Augustine had already aligned petitions, gifts and beatitudes with one-another and here we see them also aligned to the Pater Noster); the Beatitudes or blessings, refer to the Sermon on the Mount and were originally eight in number - here they are seven and we find them connected to the corresponding virtues: pax; paupertas; mansuetudo; luctus; Iusticia; Misericordia; Munditia. So, in this case, virtues and beatitudes are one and the same.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/b4f941e8-bcdb-4d57-aabf-c55b9f559478_Beatitudes.jpg,"Mattison, III, W. (2017). The Sermon on the Mount and Moral Theology: A Virtue Perspective. Cambridge: Cambridge University Press."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/221915f0-dc11-4095-afde-4c5f37915634.json,221915f0-dc11-4095-afde-4c5f37915634,Demonstrative Graphics,God creating the Universe,?,13th century,13,"Vienna 2554, f. Iv.",Bible moralisée,French and Latin,Osterreichische Nationalbibliothek,Vienna,Religion,Religion,"?, Bible moralisée","The Bibles moralisées were created to interpret and explain scripture. From one of those, the Vienna 2554 frontispiece is famous. Selecting passages from the Biblical text, the moralized Bible shows in this illustration God’s figure bent while in the work of creation, shaping the universe with the aid of a compass in his right hand, drawing and defining it. Above the top border of the frontispiece, the following is written: “Ici crie Dex ciel et terre soliel et lune et toz elemenz” (Here God creates the heavens and the earth, the sun and the moon, and all the elements). And within the perfect circle already created are the spherical sun and moon, some stars/planets represented and unformed matter (green, black and yellow chaos and waves of blue water) that will become the Earth once God applies mathematic wisdom to it. God’s left hand holds the disk (the cosmos) and He seems to be in the process of putting it into motion. God is represented with His right foot placed outside of the constraints of the frame, remembering His immateriality although the creator of matter (the primordial universe). This image of God creating the universe shows a view influenced by both Plato’s account of creation in Timaeus and Church.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/3489f682-21a0-435a-8107-c8e8940a0a64_Deus%20compasso.jpg,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/c5c999af-6608-4e19-8657-0fe1e57ae16f.json,c5c999af-6608-4e19-8657-0fe1e57ae16f,Relational Schemes,Tree of Virtues,João de Barros,1563,16,res-261-v,Dialogo de Ioam de Barros com dous filhos seus sobre preceptos moraes em modo de jogo,Portuguese and Latin,Biblioteca Nacional de Portugal,Lisboa,Moral Philosophy,Moral Philosophy,Joao de Barros,"Large woodcut printed on a single sheet, folded to fit the 4o format, illustrating moral virtues and vices as a Tree Diagram. The author based his theory and his design of the tree on Aristothle, more precisely through Jacques Lefevre D'Etaples coments in Artificialis introductio per modum Epitomatis, printed in the turn of the sixteenth century.
At the bottom, a male human body stretches his limbs merging them with the roots of the Tree. Each limb symbolises a Principle of the Soul: spontaneum; consultations; elections; voluntarium. From the base of the trunk a small child emerges: Free-will. Further up, the trunk contains twelve iconographic images of virtues, of which the top four are the Cardinal Virtues, in the following order: Comitas; Affabilitas; Veritas; Mansuetudo; Modestia; Magnanimitas; Magnificentia; Liberalitas; Temperantia; Fortitudo; Iustitia; and Prudentia. Twenty-four vices’ branches spring from the trunk, twelve to the left and twelve to the right; two vices per virtue: to the left, vices performed by an excess of virtue, and to the right  those performed by a defect of virtuous conduct. The top of the trunk culminates with the three theological virtues, Fides, Charitas and Spes, that are being coronated by an angel representing Human Happiness. 
",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/186a605c-331e-4d86-80cb-897c20d6c9cd_Tree%20of%20Virtues%20and%20Vices.jpg,"Maria Luisa Malato, ""Em Modo de Jogo"": Consideracoes breves sobre a 'Chronica do Emperador Clarimundo', uma Gramatica e o 'Dialogo de Joao de Barros com dous filhos seus' a proposito do valor da Literatura como atividade inocente e exercicio memoravel para criancas e adultos, com que se deseja provar a importancia de Joao de Barros para o conceito de Literatura Infantil'. E-Fabulations 8 (2011), pp. 41-54"
https://iiifmanifests.ifilosofia.up.pt/api/manifests/255513b2-cc22-4281-ab7d-cc6f296c5cf5.json,255513b2-cc22-4281-ab7d-cc6f296c5cf5,Relational Schemes,Tree of Vices,Conrad of Hirsau (?),c. 1200,13,"W.72, fol. 25v",Speculum Virginum,Latin,Walters Art Museum,Baltimore,Religion,Religion,"Conrad of Hirsau (?), Speculum Virginum","The illustration shows the “Tree of Vices” and features a figure with crossed arms at the top, labelled ""vetus adam"", the inscriptions “fructus carnis: babilonia: sinistra: fructus iste descendit” and a tree (with serpents and dragons surrounding it) in which the root is superbia (holding the aureus calix babilon). The diagram displays the relationships between vices, and ""pride"" is shown as the origin of all other vices. The nodes of the tree are the cardinal vices and the leaves, pointing downward toward hell, are the secondary vices. The cardinal vices encompass their sub-vices as follows: luxuria (libido, imundicia, turpiloquium, voluptas, blandicie, ignavia, fornicatio, titubatio, petulantia, lascivia, turpitudo, delicie), ventris ingluvies (voracitas, ebrietas, languor, gula, crapula, mentis ebetudo), avaritia (philargiria, violentia, periurium, rapina, fraus, usura, fallacia), tristicia (desperatio, pusillanimitas, querela, accidia, torpor, metus, rancor), invidia (malicia, odium, detractio, susuratio, amaritudo, afflictio in prosperis, exultatio in adversis), ira (blasphemia, protervia, luctus, furor, clamor, rixa, contumelia) and vana gloria (ypocrisis, loquacitas, inobedientia, arrogantia, lactantia, pertinatia, novitatum persumptio).",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/f8c76470-c7cd-430b-93c3-5f405b6bbfe0_arvore%20dos%20vicios.png,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/c79b2823-1056-4a51-a342-b55d58c6659b.json,c79b2823-1056-4a51-a342-b55d58c6659b,Data (Storage / Indices / Tables / Charts),World map,Hartmann Schedel,1493,15,"Mapping Boston Collection, 06_01_001149 (“Liber cronicarum”, f. XIII)",Liber cronicarum: cum figuris et ymagibus ab inicio mundi,Latin,Boston Public Library – Digital Collections,Boston,Geography/Cartography,"Geography,Cartography","Hartmann Schedel, Liber cronicarum: cum figuris et ymagibus ab inicio mundi",,https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/3f5fb6e4-25dc-4c43-b13d-bcc4397e63f6_mapa%20mundo.jpg,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/2d744953-5698-4fc6-b837-83df362a4bbe.json,2d744953-5698-4fc6-b837-83df362a4bbe,Demonstrative Graphics,Comet trajectory,J.S. Newton,1687,17,NQ.16.200,Philosophiae naturalis principia mathematica,Latin,"Trinity College, Cambridge",London,Cosmography,Cosmography,J.S. Newton,"Printed on a folded leaf, inserted between pages 498 and 499 of the 1687 edition of Newton's Mathematical Principles of Natural Philosophy, an influential work for the history of science, there is a diagram of a model of comets' trajectories and the visibility of comet tails as they approach and then leave the Sun's influence.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/f7825e49-ecd6-4c66-9a49-6f98e2f7bd33_Comet%20trajectory.jpg,"Guicciardini, Niccolo (2005). Chapter 5 - Isaac Newton, Philosophiae naturalis principia mathematica, first edition (1687), Editor(s): I. Grattan-Guinness, Roger Cooke, Leo Corry, Pierre Crepel, Niccolo Guicciardini, Landmark Writings in Western Mathematics 1640-1940, pp. 59-87. Elsevier Science."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/c8f1fff8-0243-4662-a147-baedf2aa71c7.json,c8f1fff8-0243-4662-a147-baedf2aa71c7,Text-Diagrams,Fortune and Boethius,Boethius (anonymous French translation),1477,15,"Harley 4336, f. 1v",Le Livre de Boece de Consolacion (Book 2),Latin and French,British Library,London,Ethics,Ethics,Attributed to Jean Colombe,"Lady Philosophy appears to Boethius in his cell and describes the nature of fortune. Here, the female personification of Fortune is depicted in particolored garments ornamented with F’s, majestically dressed, with an imposing posture and serious face features, and having a rich family next to the white side of the dress (with fine clothing and objects close to them that indicate possession and wealth) and a poor family next to the black side (the adults dressed humbly, the children with bare feet and torn garments). The representation of Fortune emphasizes her duality.
In the image, also a decorated initial 'P'(ost) with two angels below, holding a caption.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/22759d5e-dfef-4c23-9815-e9d9dc153544_fortuna%20pobres%20ricos.png,"- Yoshiaki Todoroki, 'A List of Miniatures of Goddess Fortune in Medieval Manuscripts', Cultural and Social Sciences 41 (1990), pp. 71-114 (p. 89)."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/2ff09b93-0ab4-48e2-bb86-2142e7325d17.json,2ff09b93-0ab4-48e2-bb86-2142e7325d17,Text-Diagrams,Eclipse of the Moon,Johann Virdung,1492,15,"Pal. lat. 1879, f. 79r",Prognostica,Latin,Biblioteca Apostolica Vaticana,Vatikan,Astronomy,Astronomy,"Johann Virdung, Prognostica","The eclipse of the moon is represented in this image. The sun, the earth and the moon are positioned on a particular axis, giving the author of the illustration the four cardinal directions: oriens, occidens, meridies and septentrio. The sun is at the lower end (Sol in cauda) and painted in dark, and the moon at the upper end (Luna in capite) and painted in red. In between these celestial bodies is the earth, in the centre and represented as a disk, with the landscape of buildings and fields drawn on it. The red moon is positioned in between two dark moons, which represent the movement of the moon in the sky: from the position of entering the earth's shadow and then of coming out of it. This astrological scheme is further embellished by two green cosmic dragons.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/fb649d9d-76aa-4476-92b9-ed151e115fe2_eclipse%20lua%20dragoes.png,
